"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79715";"SANTA HELENA";"79715";"SANTA HELENA";"129";"13";"Vereador";"20444";"70";"12";"20444";"70";"17817";"2627";"N";"16161";"234";"544";"878";"0";"0";"18:12:18";"22/06/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76813";"MANOEL RIBAS";"76813";"MANOEL RIBAS";"196";"11";"Prefeito";"10658";"43";"6";"10658";"43";"8999";"1659";"N";"8647";"84";"268";"0";"0";"0";"18:08:01";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74500";"MARIPÁ";"74500";"MARIPÁ";"124";"11";"Prefeito";"5022";"19";"0";"5022";"19";"4494";"528";"N";"4287";"74";"133";"0";"0";"0";"18:00:47";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79910";"PRANCHITA";"79910";"PRANCHITA";"83";"11";"Prefeito";"4690";"18";"1";"4690";"18";"4153";"537";"N";"3820";"131";"202";"0";"0";"0";"17:40:37";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78050";"REALEZA";"78050";"REALEZA";"130";"11";"Prefeito";"13642";"49";"1";"13642";"49";"11561";"2081";"N";"11016";"185";"360";"0";"0";"0";"18:08:03";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74837";"CAMPO MOURÃO";"74837";"CAMPO MOURÃO";"183";"11";"Prefeito";"16612";"58";"5";"16612";"58";"15438";"1174";"N";"10683";"306";"4449";"0";"0";"0";"18:25:44";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79510";"ALTÔNIA";"79510";"ALTÔNIA";"123";"13";"Vereador";"15109";"49";"10";"15109";"49";"12806";"2303";"N";"11725";"211";"220";"650";"0";"0";"17:46:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75655";"FRANCISCO BELTRÃO";"75655";"FRANCISCO BELTRÃO";"69";"13";"Vereador";"61622";"196";"0";"61622";"196";"51361";"10261";"N";"44344";"2779";"1785";"2453";"0";"0";"17:52:29";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75370";"CURIÚVA";"75370";"CURIÚVA";"119";"13";"Vereador";"11406";"35";"1";"11406";"35";"8860";"2546";"N";"7729";"309";"394";"428";"0";"0";"15:09:22";"11/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75213";"CONTENDA";"75213";"CONTENDA";"10";"11";"Prefeito";"11752";"36";"0";"11752";"36";"10865";"887";"N";"9883";"360";"622";"0";"0";"0";"18:00:41";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74624";"PATO BRAGADO";"74624";"PATO BRAGADO";"121";"13";"Vereador";"4248";"12";"1";"4248";"12";"3887";"361";"N";"3591";"54";"45";"197";"0";"0";"15:11:29";"28/03/2017"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79251";"TIJUCAS DO SUL";"79251";"TIJUCAS DO SUL";"199";"13";"Vereador";"10789";"37";"0";"10789";"37";"10188";"601";"N";"9274";"249";"194";"471";"0";"0";"18:07:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74845";"SÃO MANOEL DO PARANÁ";"74845";"SÃO MANOEL DO PARANÁ";"149";"11";"Prefeito";"1998";"7";"0";"1998";"7";"1837";"161";"N";"1764";"13";"60";"0";"0";"0";"17:24:35";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74420";"NOVO ITACOLOMI";"74420";"NOVO ITACOLOMI";"179";"13";"Vereador";"2561";"8";"0";"2561";"8";"2484";"77";"N";"2295";"32";"34";"123";"0";"0";"17:18:49";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78379";"SALTO DO LONTRA";"78379";"SALTO DO LONTRA";"162";"11";"Prefeito";"10841";"37";"3";"10841";"37";"9410";"1431";"N";"8854";"245";"311";"0";"0";"0";"18:27:09";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74128";"ÂNGULO";"74128";"ÂNGULO";"150";"11";"Prefeito";"2747";"7";"0";"2747";"7";"2438";"309";"N";"1625";"21";"792";"0";"0";"0";"17:25:20";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74713";"CAMBÉ";"74713";"CAMBÉ";"78";"11";"Prefeito";"26772";"88";"0";"26772";"88";"24245";"2527";"N";"21184";"960";"2101";"0";"0";"0";"17:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77917";"PRUDENTÓPOLIS";"77917";"PRUDENTÓPOLIS";"30";"11";"Prefeito";"38103";"139";"17";"38103";"139";"32146";"5957";"N";"29963";"704";"1479";"0";"0";"0";"18:41:28";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75612";"FORMOSA DO OESTE";"75612";"FORMOSA DO OESTE";"120";"13";"Vereador";"6293";"24";"7";"6293";"24";"5323";"970";"N";"4848";"87";"94";"294";"0";"0";"17:45:18";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77550";"PAULO FRONTIN";"77550";"PAULO FRONTIN";"37";"13";"Vereador";"5658";"18";"0";"5658";"18";"4963";"695";"N";"4347";"124";"241";"251";"0";"0";"14:17:56";"26/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75647";"SERRANÓPOLIS DO IGUAÇU";"75647";"SERRANÓPOLIS DO IGUAÇU";"114";"11";"Prefeito";"4328";"15";"1";"4328";"15";"3964";"364";"N";"3863";"42";"59";"0";"0";"0";"18:01:06";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78816";"SÃO JORGE D OESTE";"78816";"SÃO JORGE D OESTE";"151";"11";"Prefeito";"8050";"25";"4";"8050";"25";"7315";"735";"N";"7125";"50";"140";"0";"0";"0";"17:41:08";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76678";"LONDRINA";"76678";"LONDRINA";"190";"13";"Vereador";"67911";"195";"0";"67911";"195";"58357";"9554";"N";"45588";"4293";"4717";"3759";"0";"0";"18:46:24";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79030";"SERTANEJA";"79030";"SERTANEJA";"26";"13";"Vereador";"5139";"19";"0";"5139";"19";"4482";"657";"N";"4196";"43";"69";"174";"0";"0";"17:33:27";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75639";"FOZ DO IGUAÇU";"75639";"FOZ DO IGUAÇU";"205";"13";"Vereador";"35027";"113";"21";"35027";"113";"31582";"3445";"N";"26696";"1329";"1854";"1703";"0";"0";"12:55:11";"01/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74810";"CAMPO LARGO";"74810";"CAMPO LARGO";"9";"11";"Prefeito";"54670";"173";"3";"54670";"173";"48138";"6532";"N";"40616";"2792";"4730";"0";"0";"0";"18:25:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74896";"CAPITÃO LEÔNIDAS MARQUES";"74896";"CAPITÃO LEÔNIDAS MARQUES";"165";"11";"Prefeito";"12038";"35";"8";"12038";"35";"9930";"2108";"N";"9333";"207";"390";"0";"0";"0";"17:53:43";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74586";"NOVA LARANJEIRAS";"74586";"NOVA LARANJEIRAS";"45";"11";"Prefeito";"7961";"34";"3";"7961";"34";"6631";"1330";"N";"6309";"77";"245";"0";"0";"0";"19:07:19";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76732";"MAMBORÊ";"76732";"MAMBORÊ";"170";"11";"Prefeito";"11227";"40";"4";"11227";"40";"9461";"1766";"N";"9054";"109";"298";"0";"0";"0";"17:54:34";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77798";"PORECATU";"77798";"PORECATU";"65";"13";"Vereador";"9232";"45";"0";"9232";"45";"8603";"629";"N";"8013";"119";"116";"355";"0";"0";"17:34:30";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76155";"ITAMBÉ";"76155";"ITAMBÉ";"81";"13";"Vereador";"5049";"16";"0";"5049";"16";"4417";"632";"N";"4064";"62";"94";"197";"0";"0";"17:33:12";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75442";"IMBAÚ";"75442";"IMBAÚ";"111";"11";"Prefeito";"8574";"24";"1";"8574";"24";"7181";"1393";"N";"6711";"159";"311";"0";"0";"0";"17:53:48";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79677";"NOVA OLÍMPIA";"79677";"NOVA OLÍMPIA";"127";"13";"Vereador";"4815";"16";"0";"4815";"16";"4294";"521";"N";"3762";"54";"210";"268";"0";"0";"17:42:50";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75752";"GUAPIRAMA";"75752";"GUAPIRAMA";"55";"11";"Prefeito";"3914";"12";"0";"3914";"12";"3389";"525";"N";"3256";"9";"124";"0";"0";"0";"17:40:28";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75051";"CIANORTE";"75051";"CIANORTE";"88";"13";"Vereador";"56017";"157";"0";"56017";"157";"44023";"11994";"N";"36812";"2512";"1782";"2917";"0";"0";"17:42:47";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"1";"Eleição Suplementar";"1";"249";"ELEIÇÃO SUPLEMENTAR NOVA LARANJEIRAS";"02/04/2017";"M";"PR";"74586";"NOVA LARANJEIRAS";"74586";"NOVA LARANJEIRAS";"45";"11";"Prefeito";"7915";"34";"3";"7915";"34";"6427";"1488";"N";"6225";"58";"144";"0";"0";"0";"18:41:18";"02/04/2017"
"09/02/2020";"00:29:38";"2016";"1";"Eleição Suplementar";"1";"382";"SUP. DE SERRANÓPOLIS DO IGUAÇU";"07/04/2019";"M";"PR";"75647";"SERRANÓPOLIS DO IGUAÇU";"75647";"SERRANÓPOLIS DO IGUAÇU";"114";"11";"Prefeito";"4286";"16";"0";"4286";"16";"3542";"744";"N";"3391";"45";"106";"0";"0";"0";"17:55:28";"07/04/2019"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75744";"ROSÁRIO DO IVAÍ";"75744";"ROSÁRIO DO IVAÍ";"136";"11";"Prefeito";"5148";"21";"8";"5148";"21";"4296";"852";"N";"4062";"47";"187";"0";"0";"0";"18:18:11";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79553";"QUEDAS DO IGUAÇU";"79553";"QUEDAS DO IGUAÇU";"163";"13";"Vereador";"23813";"76";"0";"23813";"76";"19176";"4637";"N";"17202";"336";"568";"1070";"0";"0";"13:21:35";"07/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"84514";"CANTAGALO";"84514";"CANTAGALO";"203";"13";"Vereador";"9702";"34";"3";"9702";"34";"7841";"1861";"N";"6868";"142";"307";"524";"0";"0";"17:53:54";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79278";"TOLEDO";"79278";"TOLEDO";"148";"13";"Vereador";"24123";"88";"1";"24123";"88";"21985";"2138";"N";"18675";"1074";"1107";"1129";"0";"0";"13:55:21";"16/12/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77232";"NOVA FÁTIMA";"77232";"NOVA FÁTIMA";"108";"11";"Prefeito";"6548";"22";"0";"6548";"22";"5279";"1269";"N";"2149";"75";"3055";"0";"0";"0";"17:34:05";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75345";"FERNANDES PINHEIRO";"75345";"FERNANDES PINHEIRO";"53";"11";"Prefeito";"5654";"20";"0";"5654";"20";"4988";"666";"N";"4768";"53";"167";"0";"0";"0";"18:36:13";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77356";"PALMEIRA";"77356";"PALMEIRA";"13";"11";"Prefeito";"26308";"83";"2";"26308";"83";"22038";"4270";"N";"19378";"978";"1682";"0";"0";"0";"18:31:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74861";"SÃO PEDRO DO IGUAÇU";"74861";"SÃO PEDRO DO IGUAÇU";"148";"13";"Vereador";"4933";"21";"0";"4933";"21";"4665";"268";"N";"4276";"65";"99";"225";"0";"0";"18:01:09";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74934";"CASCAVEL";"74934";"CASCAVEL";"143";"13";"Vereador";"55878";"173";"6";"55878";"173";"49875";"6003";"N";"42551";"2635";"2298";"2391";"0";"0";"13:33:10";"11/11/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75418";"DOIS VIZINHOS";"75418";"DOIS VIZINHOS";"115";"11";"Prefeito";"29306";"87";"1";"29306";"87";"25067";"4239";"N";"24002";"419";"646";"0";"0";"0";"18:01:29";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74217";"ANTONINA";"74217";"ANTONINA";"6";"11";"Prefeito";"16585";"51";"1";"16585";"51";"13046";"3539";"N";"12331";"217";"498";"0";"0";"0";"18:46:23";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"76619";"LEÓPOLIS";"76619";"LEÓPOLIS";"26";"13";"Vereador";"3622";"15";"1";"3622";"15";"3188";"434";"N";"2975";"30";"67";"116";"0";"0";"17:07:03";"17/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"78778";"SÃO JOÃO DO TRIUNFO";"78778";"SÃO JOÃO DO TRIUNFO";"52";"13";"Vereador";"11123";"43";"1";"11123";"43";"9742";"1381";"N";"8858";"218";"149";"517";"0";"0";"17:01:17";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"2";"221";"ELEIÇÕES MUNICIPAIS 2016";"30/10/2016";"M";"PR";"76910";"MARINGÁ";"76910";"MARINGÁ";"137";"11";"Prefeito";"68993";"205";"0";"68993";"205";"55516";"13477";"N";"53275";"716";"1525";"0";"0";"0";"17:51:12";"30/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"74977";"CATANDUVAS";"74977";"CATANDUVAS";"166";"13";"Vereador";"7287";"24";"0";"7287";"24";"6011";"1276";"N";"5485";"105";"144";"277";"0";"0";"17:33:36";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"77976";"QUERÊNCIA DO NORTE";"77976";"QUERÊNCIA DO NORTE";"85";"13";"Vereador";"8623";"28";"2";"8623";"28";"6924";"1699";"N";"6154";"138";"174";"458";"0";"0";"18:01:14";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"3";"11";"Prefeito";"168896";"490";"0";"168896";"490";"141067";"27829";"N";"121188";"7003";"12876";"0";"0";"0";"18:08:00";"02/10/2016"
"09/02/2020";"00:29:38";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"PR";"79278";"TOLEDO";"79278";"TOLEDO";"201";"13";"Vereador";"31273";"119";"7";"31273";"119";"28588";"2685";"N";"24908";"1151";"992";"1537";"0";"0";"13:55:21";"16/12/2016"
